ID da Transação;Data;Hora;Produto;Unidade Vendida;Unidade da Cafeteria;Tipo de Cliente;Valor da Venda
2616;2025-06-25;07:33;Pão de Queijo;1;Shopping;Regular;4.0
2617;2025-09-29;10:28;Salgado;2;Shopping;Regular;14.0
2618;2025-06-23;10:03;Pão de Queijo;3;Rodoviária;Regular;12.0
2619;2025-05-25;17:25;Suco de Laranja;1;Rodoviária;Regular;6.0
2620;2025-07-13;15:27;Sanduíche Natural;3;Centro;Novo;36.0
2621;2025-04-30;08:19;Cappuccino;3;Universidade;Novo;21.0
2622;2025-01-15;15:51;Café Espresso;2;Shopping;Novo;11.0
2623;2025-05-26;07:52;Cappuccino;3;Shopping;Regular;21.0
2624;2025-09-18;20:52;Chá Gelado;1;Universidade;Regular;6.5
2625;2025-02-13;10:26;Bolo de Chocolate;1;Rodoviária;Corporativo;8.5
2626;2025-07-01;20:26;Suco de Laranja;1;Shopping;Regular;6.0
2627;2025-02-20;15:00;Cappuccino;1;Rodoviária;Regular;7.0
2628;2025-05-19;11:10;Suco de Laranja;2;Shopping;Regular;12.0
2629;2025-01-24;07:38;Bolo de Chocolate;1;Shopping;Novo;8.5
2630;2025-04-26;09:52;Café Espresso;2;Shopping;Regular;11.0
2631;2025-07-20;10:20;Espresso Duplo;3;Shopping;Regular;24.0
2632;2025-03-30;07:20;Cappuccino;3;Shopping;Novo;21.0
2633;2025-06-24;08:03;Cappuccino;2;Shopping;Regular;14.0
2634;2025-07-31;18:17;Cappuccino;3;Universidade;Novo;21.0
2635;2025-09-08;09:28;Café Espresso;3;Universidade;Regular;16.5
2636;2025-02-28;14:55;Bolo de Chocolate;1;Centro;Novo;8.5
2637;2025-04-12;18:26;Café Espresso;3;Centro;Novo;16.5
2638;2025-02-07;17:18;Salgado;3;Shopping;Regular;21.0
2639;2025-09-28;06:00;Cappuccino;2;Shopping;Regular;14.0
2640;2025-09-08;11:18;Pão de Queijo;1;Centro;Regular;4.0
2641;2025-05-20;09:00;Bolo de Chocolate;3;Shopping;Novo;25.5
2642;2025-08-14;13:16;Suco de Laranja;3;Rodoviária;Regular;18.0
2643;2025-05-15;10:21;Café Espresso;2;Shopping;Novo;11.0
2644;2025-06-12;20:49;Espresso Duplo;3;Rodoviária;Novo;24.0
2645;2025-01-22;12:47;Bolo de Chocolate;1;Universidade;Regular;8.5
2646;2025-07-20;12:31;Café Espresso;1;Centro;Novo;5.5
2647;2025-02-01;06:03;Cappuccino;1;Universidade;Regular;7.0
2648;2025-08-09;17:44;Cappuccino;2;Shopping;Corporativo;14.0
2649;2025-07-28;09:52;Salgado;1;Rodoviária;Regular;7.0
2650;2025-07-06;06:32;Cappuccino;1;Centro;Regular;7.0
2651;2025-01-09;12:08;Cappuccino;1;Centro;Corporativo;7.0
2652;2025-03-18;06:15;Café Espresso;1;Centro;Corporativo;5.5
2653;2025-03-08;07:53;Cappuccino;1;Centro;Novo;7.0
2654;2025-04-02;20:46;Suco de Laranja;1;Centro;Regular;6.0
2655;2025-01-22;11:01;Bolo de Chocolate;2;Centro;Novo;17.0
2656;2025-09-11;14:03;Café Espresso;1;Shopping;Regular;5.5
2657;2025-05-24;18:22;Café Espresso;3;Shopping;Regular;16.5
2658;2025-03-19;11:42;Cappuccino;2;Centro;Novo;14.0
2659;2025-04-12;18:42;Suco de Laranja;3;Shopping;Novo;18.0
2660;2025-04-25;08:07;Salgado;3;Centro;Regular;21.0
2661;2025-06-06;12:24;Café Espresso;1;Centro;Novo;5.5
2662;2025-05-14;08:16;Cappuccino;3;Universidade;Regular;21.0
2663;2025-09-06;07:59;Cappuccino;3;Centro;Regular;21.0
2664;2025-05-09;16:14;Chá Gelado;3;Shopping;Regular;19.5
2665;2025-09-28;17:16;Pão de Queijo;1;Centro;Regular;4.0
2666;2025-08-17;16:04;Cappuccino;1;Rodoviária;Corporativo;7.0
2667;2025-02-22;20:41;Cappuccino;1;Universidade;Novo;7.0
2668;2025-09-09;19:33;Cappuccino;2;Centro;Novo;14.0
2669;2025-01-29;08:07;Bolo de Chocolate;1;Shopping;Corporativo;8.5
2670;2025-08-07;20:09;Café Espresso;1;Centro;Regular;5.5
2671;2025-04-07;19:04;Cappuccino;3;Centro;Corporativo;21.0
2672;2025-08-25;09:47;Bolo de Chocolate;1;Centro;Regular;8.5
2673;2025-08-22;10:25;Cappuccino;3;Universidade;Regular;21.0
2674;2025-08-04;11:43;Pão de Queijo;1;Centro;Regular;4.0
2675;2025-07-30;12:12;Cappuccino;1;Shopping;Regular;7.0
2676;2025-03-18;14:48;Suco de Laranja;1;Rodoviária;Novo;6.0
2677;2025-01-20;09:27;Café Espresso;1;Shopping;Regular;5.5
2678;2025-04-13;17:56;Chá Gelado;1;Rodoviária;Regular;6.5
2679;2025-02-13;10:23;Café Espresso;1;Rodoviária;Regular;5.5
2680;2025-07-03;17:32;Café Espresso;1;Shopping;Novo;5.5
2681;2025-03-29;09:59;Sanduíche Natural;3;Shopping;Regular;36.0
2682;2025-09-23;19:43;Sanduíche Natural;2;Universidade;Regular;24.0
2683;2025-06-17;14:44;Café Espresso;2;Rodoviária;Regular;11.0
2684;2025-08-08;06:16;Chá Gelado;1;Universidade;Regular;6.5
2685;2025-02-02;09:13;Cappuccino;2;Centro;Novo;14.0
2686;2025-08-20;08:06;Bolo de Chocolate;3;Universidade;Regular;25.5
2687;2025-09-07;16:02;Café Espresso;3;Rodoviária;Novo;16.5
2688;2025-05-06;06:43;Cappuccino;3;Shopping;Regular;21.0
2689;2025-06-08;20:10;Pão de Queijo;2;Universidade;Regular;8.0
2690;2025-07-23;15:01;Pão de Queijo;2;Shopping;Corporativo;8.0
2691;2025-02-13;15:03;Pão de Queijo;2;Centro;Novo;8.0
2692;2025-05-10;06:16;Pão de Queijo;1;Centro;Regular;4.0
2693;2025-04-12;17:29;Espresso Duplo;3;Centro;Corporativo;24.0
2694;2025-02-06;13:22;Café Espresso;3;Universidade;Novo;16.5
2695;2025-04-04;19:23;Café Espresso;1;Shopping;Regular;5.5
2696;2025-01-17;18:03;Suco de Laranja;2;Centro;Regular;12.0
2697;2025-01-07;11:28;Café Espresso;3;Centro;Regular;16.5
2698;2025-02-03;08:26;Pão de Queijo;2;Centro;Novo;8.0
2699;2025-09-19;18:55;Pão de Queijo;1;Universidade;Regular;4.0
2700;2025-05-23;09:34;Cappuccino;2;Centro;Regular;14.0
2701;2025-09-20;09:05;Chá Gelado;1;Centro;Regular;6.5
2702;2025-04-21;16:22;Cappuccino;2;Rodoviária;Regular;14.0
2703;2025-03-20;12:45;Cappuccino;1;Shopping;Regular;7.0
2704;2025-05-11;20:43;Café Espresso;3;Shopping;Corporativo;16.5
2705;2025-04-23;09:07;Café Espresso;1;Shopping;Novo;5.5
2706;2025-01-27;12:01;Cappuccino;2;Centro;Corporativo;14.0
2707;2025-06-17;18:39;Bolo de Chocolate;3;Centro;Novo;25.5
2708;2025-02-24;14:20;Suco de Laranja;2;Shopping;Regular;12.0
2709;2025-06-11;20:51;Salgado;2;Shopping;Novo;14.0
2710;2025-06-20;09:47;Café Espresso;1;Shopping;Regular;5.5
2711;2025-02-07;09:37;Café Espresso;1;Universidade;Novo;5.5
2712;2025-01-16;16:35;Pingado;2;Shopping;Novo;7.0
2713;2025-07-27;12:54;Café Espresso;1;Centro;Novo;5.5
2714;2025-04-28;10:12;Espresso Duplo;2;Universidade;Regular;16.0
2715;2025-01-15;10:46;Salgado;1;Centro;Novo;7.0
2716;2025-09-29;15:39;Chá Gelado;1;Rodoviária;Novo;6.5
2717;2025-01-15;12:45;Cappuccino;2;Rodoviária;Regular;14.0
2718;2025-07-03;12:21;Café Espresso;3;Centro;Novo;16.5
2719;2025-09-26;12:22;Bolo de Chocolate;1;Rodoviária;Novo;8.5
2720;2025-03-01;15:29;Suco de Laranja;2;Rodoviária;Regular;12.0
2721;2025-02-05;07:41;Café Espresso;3;Rodoviária;Regular;16.5
2722;2025-01-31;07:45;Salgado;1;Universidade;Regular;7.0
2723;2025-03-18;15:38;Café Espresso;1;Rodoviária;Novo;5.5
2724;2025-01-25;19:25;Pão de Queijo;2;Universidade;Novo;8.0
2725;2025-07-02;12:06;Sanduíche Natural;1;Rodoviária;Regular;12.0
2726;2025-01-16;10:00;Café Espresso;2;Shopping;Regular;11.0
2727;2025-05-12;19:17;Café Espresso;2;Rodoviária;Regular;11.0
2728;2025-09-29;18:24;Café Espresso;1;Shopping;Novo;5.5
2729;2025-08-06;13:07;Café Espresso;3;Universidade;Novo;16.5
2730;2025-06-10;15:31;Café Espresso;1;Rodoviária;Regular;5.5
2731;2025-03-19;06:37;Café Espresso;3;Shopping;Regular;16.5
2732;2025-06-13;20:14;Cappuccino;1;Centro;Regular;7.0
2733;2025-05-17;14:47;Salgado;3;Centro;Regular;21.0
2734;2025-04-19;20:39;Chá Gelado;1;Rodoviária;Regular;6.5
2735;2025-02-02;08:19;Cappuccino;3;Rodoviária;Regular;21.0
2736;2025-08-27;20:34;Café Espresso;3;Shopping;Novo;16.5
2737;2025-04-26;11:29;Café Espresso;1;Rodoviária;Regular;5.5
2738;2025-02-18;14:07;Suco de Laranja;1;Centro;Regular;6.0
2739;2025-04-04;20:47;Bolo de Chocolate;2;Centro;Regular;17.0
2740;2025-04-16;20:31;Espresso Duplo;3;Shopping;Novo;24.0
2741;2025-08-10;18:57;Café Espresso;1;Shopping;Regular;5.5
2742;2025-07-14;09:14;Suco de Laranja;2;Centro;Corporativo;12.0
2743;2025-07-24;07:12;Pão de Queijo;1;Universidade;Regular;4.0
2744;2025-01-03;13:39;Chá Gelado;3;Centro;Novo;19.5
2745;2025-04-17;19:27;Pão de Queijo;1;Universidade;Novo;4.0
2746;2025-05-04;16:05;Cappuccino;1;Shopping;Regular;7.0
2747;2025-01-05;19:55;Bolo de Chocolate;2;Rodoviária;Corporativo;17.0
2748;2025-03-07;14:00;Salgado;1;Universidade;Regular;7.0
2749;2025-07-21;14:01;Cappuccino;2;Shopping;Regular;14.0
2750;2025-02-04;19:31;Café Espresso;3;Centro;Regular;16.5
2751;2025-05-19;18:32;Cappuccino;3;Rodoviária;Novo;21.0
2752;2025-02-23;13:23;Café Espresso;1;Centro;Regular;5.5
2753;2025-01-03;16:03;Cappuccino;2;Centro;Regular;14.0
2754;2025-03-02;13:22;Pingado;3;Centro;Regular;10.5
2755;2025-09-23;18:33;Pão de Queijo;1;Rodoviária;Regular;4.0
2756;2025-08-02;10:29;Bolo de Chocolate;1;Rodoviária;Novo;8.5
2757;2025-09-18;15:19;Bolo de Chocolate;1;Rodoviária;Regular;8.5
2758;2025-05-06;08:48;Salgado;1;Universidade;Regular;7.0
2759;2025-01-28;10:57;Espresso Duplo;1;Centro;Regular;8.0
2760;2025-05-22;13:43;Bolo de Chocolate;2;Rodoviária;Novo;17.0
2761;2025-04-27;14:22;Pão de Queijo;1;Shopping;Corporativo;4.0
2762;2025-08-15;17:58;Cappuccino;1;Shopping;Regular;7.0
2763;2025-01-25;06:32;Cappuccino;1;Centro;Novo;7.0
2764;2025-05-06;20:16;Cappuccino;1;Centro;Regular;7.0
2765;2025-02-07;07:16;Cappuccino;1;Universidade;Regular;7.0
2766;2025-03-24;09:57;Bolo de Chocolate;1;Centro;Regular;8.5
2767;2025-07-15;14:43;Pão de Queijo;1;Centro;Novo;4.0
2768;2025-05-03;09:12;Café Espresso;3;Universidade;Regular;16.5
2769;2025-04-06;09:06;Espresso Duplo;3;Centro;Regular;24.0
2770;2025-04-11;19:58;Cappuccino;1;Centro;Novo;7.0
2771;2025-04-28;14:22;Pão de Queijo;2;Rodoviária;Corporativo;8.0
2772;2025-07-28;06:32;Suco de Laranja;1;Centro;Regular;6.0
2773;2025-08-29;09:03;Bolo de Chocolate;2;Universidade;Novo;17.0
2774;2025-09-17;06:53;Cappuccino;2;Shopping;Regular;14.0
2775;2025-07-29;15:33;Salgado;2;Centro;Regular;14.0
2776;2025-03-21;16:20;Café Espresso;2;Universidade;Regular;11.0
2777;2025-07-01;13:14;Pão de Queijo;2;Centro;Regular;8.0
2778;2025-04-23;08:24;Cappuccino;3;Centro;Regular;21.0
2779;2025-03-05;12:08;Bolo de Chocolate;1;Centro;Regular;8.5
2780;2025-08-14;06:20;Café Espresso;3;Centro;Regular;16.5
2781;2025-01-10;17:12;Suco de Laranja;3;Shopping;Regular;18.0
2782;2025-09-01;08:03;Café Espresso;1;Centro;Regular;5.5
2783;2025-04-29;09:42;Chá Gelado;3;Centro;Regular;19.5
2784;2025-06-16;17:06;Sanduíche Natural;1;Rodoviária;Novo;12.0
2785;2025-06-22;15:10;Cappuccino;1;Centro;Regular;7.0
2786;2025-08-30;13:42;Cappuccino;1;Centro;Novo;7.0
2787;2025-06-16;15:36;Suco de Laranja;1;Universidade;Regular;6.0
2788;2025-06-10;18:43;Café Espresso;2;Rodoviária;Regular;11.0
2789;2025-01-17;15:38;Café Espresso;2;Centro;Regular;11.0
2790;2025-05-14;08:50;Café Espresso;3;Centro;Novo;16.5
2791;2025-02-07;08:11;Pão de Queijo;1;Shopping;Regular;4.0
2792;2025-07-15;09:21;Café Espresso;1;Shopping;Novo;5.5
2793;2025-05-13;20:36;Cappuccino;1;Centro;Novo;7.0
2794;2025-06-28;13:29;Bolo de Chocolate;1;Centro;Corporativo;8.5
2795;2025-01-11;19:11;Café Espresso;2;Centro;Corporativo;11.0
2796;2025-01-21;18:20;Café Espresso;2;Centro;Novo;11.0
2797;2025-07-09;16:59;Chá Gelado;2;Centro;Regular;13.0
2798;2025-01-18;10:47;Bolo de Chocolate;3;Shopping;Regular;25.5
2799;2025-01-18;19:57;Cappuccino;1;Centro;Regular;7.0
2800;2025-01-03;07:43;Café Espresso;2;Shopping;Novo;11.0
2801;2025-09-17;16:26;Pão de Queijo;2;Shopping;Novo;8.0
2802;2025-07-15;10:47;Café Espresso;1;Centro;Regular;5.5
2803;2025-03-31;20:11;Espresso Duplo;2;Universidade;Novo;16.0
2804;2025-03-16;12:33;Bolo de Chocolate;1;Rodoviária;Regular;8.5
2805;2025-03-30;19:37;Pingado;1;Centro;Regular;3.5
2806;2025-07-25;12:52;Sanduíche Natural;2;Centro;Regular;24.0
2807;2025-06-23;14:03;Pão de Queijo;3;Universidade;Novo;12.0
2808;2025-02-16;19:29;Bolo de Chocolate;1;Centro;Novo;8.5
2809;2025-02-13;18:41;Salgado;3;Rodoviária;Corporativo;21.0
2810;2025-01-25;20:48;Pão de Queijo;2;Centro;Corporativo;8.0
2811;2025-06-23;19:55;Café Espresso;1;Universidade;Regular;5.5
2812;2025-07-22;20:07;Pão de Queijo;1;Centro;Regular;4.0
2813;2025-03-08;12:23;Café Espresso;2;Centro;Regular;11.0
2814;2025-01-06;07:34;Suco de Laranja;3;Centro;Novo;18.0
2815;2025-01-21;14:16;Bolo de Chocolate;2;Shopping;Regular;17.0
2816;2025-09-21;13:23;Pingado;2;Universidade;Regular;7.0
2817;2025-03-16;12:12;Bolo de Chocolate;2;Rodoviária;Regular;17.0
2818;2025-07-24;19:26;Salgado;3;Centro;Regular;21.0
2819;2025-06-13;10:35;Cappuccino;1;Shopping;Regular;7.0
2820;2025-04-08;15:41;Cappuccino;1;Shopping;Regular;7.0
2821;2025-02-21;18:30;Chá Gelado;2;Shopping;Novo;13.0
2822;2025-01-31;15:45;Suco de Laranja;2;Centro;Regular;12.0
2823;2025-06-10;15:21;Bolo de Chocolate;3;Shopping;Corporativo;25.5
2824;2025-07-25;17:31;Cappuccino;2;Universidade;Novo;14.0
2825;2025-06-18;16:32;Bolo de Chocolate;3;Rodoviária;Novo;25.5
2826;2025-05-18;18:52;Sanduíche Natural;3;Shopping;Regular;36.0
2827;2025-01-11;19:51;Café Espresso;3;Centro;Regular;16.5
2828;2025-09-21;09:38;Suco de Laranja;2;Universidade;Regular;12.0
2829;2025-08-01;14:39;Cappuccino;1;Rodoviária;Novo;7.0
2830;2025-03-15;16:12;Café Espresso;3;Shopping;Regular;16.5
2831;2025-09-24;19:43;Suco de Laranja;1;Rodoviária;Novo;6.0
2832;2025-06-06;13:52;Café Espresso;3;Rodoviária;Corporativo;16.5
2833;2025-06-01;11:17;Cappuccino;2;Shopping;Regular;14.0
2834;2025-07-18;18:42;Salgado;3;Universidade;Regular;21.0
2835;2025-08-05;19:34;Suco de Laranja;3;Shopping;Novo;18.0
2836;2025-06-22;10:33;Cappuccino;1;Universidade;Novo;7.0
2837;2025-02-01;08:03;Espresso Duplo;2;Centro;Novo;16.0
2838;2025-03-27;11:04;Café Espresso;3;Shopping;Regular;16.5
2839;2025-09-09;15:51;Pingado;2;Centro;Novo;7.0
2840;2025-02-26;18:31;Suco de Laranja;1;Shopping;Regular;6.0
2841;2025-04-05;20:01;Cappuccino;2;Rodoviária;Regular;14.0
2842;2025-04-21;17:26;Café Espresso;2;Shopping;Regular;11.0
2843;2025-04-23;10:36;Cappuccino;1;Centro;Corporativo;7.0
2844;2025-06-09;16:22;Café Espresso;3;Rodoviária;Regular;16.5
2845;2025-09-13;06:03;Bolo de Chocolate;3;Centro;Regular;25.5
2846;2025-03-02;16:20;Cappuccino;2;Rodoviária;Regular;14.0
2847;2025-01-31;13:43;Cappuccino;3;Universidade;Novo;21.0
2848;2025-02-19;20:43;Suco de Laranja;1;Shopping;Regular;6.0
2849;2025-08-27;13:48;Café Espresso;2;Shopping;Regular;11.0
2850;2025-06-19;10:09;Pão de Queijo;2;Centro;Corporativo;8.0
2851;2025-03-14;06:48;Café Espresso;3;Shopping;Regular;16.5
2852;2025-08-06;07:01;Suco de Laranja;3;Centro;Novo;18.0
2853;2025-08-20;20:24;Bolo de Chocolate;3;Shopping;Regular;25.5
2854;2025-08-15;09:50;Salgado;2;Shopping;Regular;14.0
2855;2025-09-06;16:16;Café Espresso;3;Universidade;Regular;16.5
2856;2025-03-05;17:01;Café Espresso;2;Rodoviária;Corporativo;11.0
2857;2025-07-20;11:08;Café Espresso;3;Shopping;Regular;16.5
2858;2025-04-29;10:19;Café Espresso;2;Shopping;Regular;11.0
2859;2025-08-14;18:20;Café Espresso;2;Rodoviária;Novo;11.0
2860;2025-07-12;14:27;Pão de Queijo;2;Centro;Corporativo;8.0
2861;2025-07-26;18:54;Pão de Queijo;3;Universidade;Regular;12.0
2862;2025-06-22;13:30;Sanduíche Natural;3;Centro;Regular;36.0
2863;2025-02-14;09:26;Cappuccino;1;Shopping;Regular;7.0
2864;2025-05-22;13:53;Pão de Queijo;2;Rodoviária;Novo;8.0
2865;2025-09-26;10:27;Pingado;3;Rodoviária;Regular;10.5
2866;2025-09-11;12:05;Pão de Queijo;1;Centro;Novo;4.0
2867;2025-01-11;08:04;Pão de Queijo;1;Centro;Regular;4.0
2868;2025-02-10;14:06;Pingado;3;Rodoviária;Regular;10.5
2869;2025-02-02;17:03;Pingado;2;Rodoviária;Novo;7.0
2870;2025-07-11;12:04;Cappuccino;1;Shopping;Novo;7.0
2871;2025-08-07;16:14;Bolo de Chocolate;1;Centro;Novo;8.5
2872;2025-02-23;07:12;Pão de Queijo;2;Universidade;Novo;8.0
2873;2025-05-11;11:47;Suco de Laranja;3;Centro;Regular;18.0
2874;2025-08-14;12:39;Chá Gelado;2;Rodoviária;Novo;13.0
2875;2025-07-13;11:55;Cappuccino;2;Shopping;Novo;14.0
2876;2025-05-21;12:49;Salgado;3;Shopping;Regular;21.0
2877;2025-06-03;19:21;Bolo de Chocolate;1;Centro;Regular;8.5
2878;2025-05-12;14:27;Cappuccino;2;Shopping;Novo;14.0
2879;2025-03-17;11:19;Salgado;1;Universidade;Regular;7.0
2880;2025-05-27;12:02;Cappuccino;1;Shopping;Regular;7.0
2881;2025-07-01;10:00;Café Espresso;1;Universidade;Novo;5.5
2882;2025-08-23;20:25;Pingado;3;Universidade;Regular;10.5
2883;2025-06-16;08:39;Cappuccino;1;Centro;Novo;7.0
2884;2025-07-22;14:40;Pão de Queijo;2;Shopping;Regular;8.0
2885;2025-02-09;20:41;Salgado;2;Shopping;Regular;14.0
2886;2025-04-29;07:51;Espresso Duplo;2;Shopping;Novo;16.0
2887;2025-01-03;10:30;Sanduíche Natural;3;Centro;Regular;36.0
2888;2025-03-03;08:12;Pão de Queijo;2;Centro;Novo;8.0
2889;2025-07-12;16:00;Pão de Queijo;3;Shopping;Regular;12.0
2890;2025-09-28;11:14;Cappuccino;1;Centro;Corporativo;7.0
2891;2025-01-25;15:17;Pão de Queijo;1;Rodoviária;Novo;4.0
2892;2025-04-13;14:00;Espresso Duplo;3;Universidade;Regular;24.0
2893;2025-08-02;16:08;Suco de Laranja;3;Shopping;Novo;18.0
2894;2025-02-20;12:42;Café Espresso;3;Universidade;Regular;16.5
2895;2025-05-24;18:57;Café Espresso;1;Universidade;Novo;5.5
2896;2025-07-13;07:13;Chá Gelado;3;Shopping;Regular;19.5
2897;2025-06-10;11:39;Sanduíche Natural;1;Centro;Corporativo;12.0
2898;2025-02-16;20:17;Pão de Queijo;1;Universidade;Regular;4.0
2899;2025-04-01;20:52;Bolo de Chocolate;2;Centro;Novo;17.0
2900;2025-07-28;18:43;Cappuccino;1;Universidade;Regular;7.0
2901;2025-05-24;16:05;Salgado;3;Centro;Regular;21.0
2902;2025-01-02;08:13;Bolo de Chocolate;3;Shopping;Regular;25.5
2903;2025-07-21;17:01;Bolo de Chocolate;3;Universidade;Regular;25.5
2904;2025-01-09;20:10;Cappuccino;1;Centro;Regular;7.0
2905;2025-07-17;11:02;Cappuccino;1;Shopping;Regular;7.0
2906;2025-02-20;07:30;Café Espresso;2;Shopping;Corporativo;11.0
2907;2025-09-18;06:23;Espresso Duplo;2;Universidade;Regular;16.0
2908;2025-04-04;06:43;Espresso Duplo;3;Universidade;Regular;24.0
2909;2025-03-24;20:36;Salgado;1;Rodoviária;Corporativo;7.0
2910;2025-02-06;16:37;Chá Gelado;3;Centro;Regular;19.5
2911;2025-03-19;16:43;Bolo de Chocolate;3;Centro;Regular;25.5
2912;2025-08-24;17:02;Café Espresso;3;Universidade;Novo;16.5
2913;2025-09-29;19:31;Suco de Laranja;2;Shopping;Regular;12.0
2914;2025-04-04;12:01;Cappuccino;3;Shopping;Regular;21.0
2915;2025-04-25;12:33;Cappuccino;2;Shopping;Regular;14.0
2916;2025-07-10;10:38;Cappuccino;1;Rodoviária;Regular;7.0
2917;2025-08-27;16:42;Cappuccino;3;Centro;Regular;21.0
2918;2025-06-04;19:02;Bolo de Chocolate;2;Centro;Regular;17.0
2919;2025-04-10;19:31;Café Espresso;1;Universidade;Novo;5.5
2920;2025-04-16;16:35;Café Espresso;2;Centro;Novo;11.0
2921;2025-07-03;06:47;Bolo de Chocolate;3;Shopping;Regular;25.5
2922;2025-01-01;08:56;Suco de Laranja;1;Universidade;Regular;6.0
2923;2025-06-11;15:52;Pão de Queijo;1;Centro;Regular;4.0
2924;2025-04-01;20:46;Café Espresso;1;Centro;Regular;5.5
2925;2025-07-31;13:17;Cappuccino;2;Centro;Novo;14.0
2926;2025-01-23;08:38;Suco de Laranja;2;Centro;Regular;12.0
2927;2025-06-03;19:09;Bolo de Chocolate;2;Universidade;Corporativo;17.0
2928;2025-05-04;09:08;Café Espresso;1;Centro;Regular;5.5
2929;2025-06-18;19:54;Espresso Duplo;3;Centro;Corporativo;24.0
2930;2025-01-16;19:10;Café Espresso;3;Shopping;Novo;16.5
2931;2025-05-31;17:32;Café Espresso;1;Rodoviária;Regular;5.5
2932;2025-05-26;09:25;Pão de Queijo;3;Rodoviária;Regular;12.0
2933;2025-05-26;16:37;Cappuccino;1;Rodoviária;Regular;7.0
2934;2025-06-07;11:25;Pingado;3;Shopping;Regular;10.5
2935;2025-06-27;11:04;Café Espresso;3;Centro;Regular;16.5
2936;2025-08-03;08:01;Cappuccino;3;Universidade;Regular;21.0
2937;2025-03-09;08:08;Cappuccino;2;Shopping;Novo;14.0
2938;2025-08-09;08:50;Pão de Queijo;2;Universidade;Regular;8.0
2939;2025-05-09;06:17;Café Espresso;1;Centro;Regular;5.5
2940;2025-01-19;16:11;Café Espresso;2;Shopping;Corporativo;11.0
2941;2025-01-15;08:17;Cappuccino;1;Centro;Regular;7.0
2942;2025-03-26;13:37;Pão de Queijo;2;Centro;Novo;8.0
2943;2025-07-28;12:32;Suco de Laranja;3;Universidade;Regular;18.0
2944;2025-07-06;11:17;Bolo de Chocolate;2;Universidade;Regular;17.0
2945;2025-07-29;18:21;Pão de Queijo;2;Centro;Regular;8.0
2946;2025-05-14;08:38;Cappuccino;2;Rodoviária;Regular;14.0
2947;2025-04-23;08:08;Sanduíche Natural;1;Shopping;Regular;12.0
2948;2025-02-06;08:22;Pão de Queijo;1;Rodoviária;Regular;4.0
2949;2025-03-25;17:51;Cappuccino;3;Shopping;Regular;21.0
2950;2025-04-22;13:49;Bolo de Chocolate;3;Universidade;Regular;25.5
2951;2025-01-22;13:08;Bolo de Chocolate;3;Rodoviária;Regular;25.5
2952;2025-02-25;18:39;Cappuccino;2;Universidade;Novo;14.0
2953;2025-06-05;11:41;Café Espresso;3;Centro;Novo;16.5
2954;2025-07-14;06:06;Café Espresso;1;Centro;Corporativo;5.5
2955;2025-09-30;06:54;Sanduíche Natural;3;Centro;Regular;36.0
2956;2025-09-10;19:49;Café Espresso;3;Shopping;Novo;16.5
2957;2025-06-18;13:01;Pão de Queijo;3;Universidade;Regular;12.0
2958;2025-04-18;08:27;Café Espresso;3;Universidade;Regular;16.5
2959;2025-06-16;08:32;Café Espresso;3;Centro;Novo;16.5
2960;2025-07-29;10:52;Cappuccino;1;Shopping;Regular;7.0
2961;2025-01-30;15:52;Café Espresso;2;Universidade;Regular;11.0
2962;2025-04-15;19:44;Café Espresso;3;Shopping;Regular;16.5
2963;2025-08-13;14:37;Bolo de Chocolate;2;Universidade;Novo;17.0
2964;2025-04-08;11:50;Pão de Queijo;3;Shopping;Regular;12.0
2965;2025-05-29;10:41;Salgado;2;Shopping;Regular;14.0
2966;2025-06-02;12:34;Café Espresso;1;Rodoviária;Corporativo;5.5
2967;2025-02-15;07:52;Sanduíche Natural;2;Shopping;Regular;24.0
2968;2025-04-02;08:04;Pingado;3;Universidade;Regular;10.5
2969;2025-03-26;14:10;Café Espresso;2;Centro;Regular;11.0
2970;2025-01-07;15:16;Espresso Duplo;2;Centro;Regular;16.0
2971;2025-01-06;09:25;Café Espresso;3;Rodoviária;Regular;16.5
2972;2025-08-11;20:31;Bolo de Chocolate;2;Universidade;Corporativo;17.0
2973;2025-03-10;10:17;Cappuccino;3;Rodoviária;Regular;21.0
2974;2025-05-14;17:17;Pão de Queijo;1;Rodoviária;Novo;4.0
2975;2025-03-17;06:13;Pão de Queijo;3;Centro;Regular;12.0
2976;2025-09-12;13:01;Cappuccino;1;Rodoviária;Regular;7.0
2977;2025-03-07;08:14;Suco de Laranja;2;Centro;Regular;12.0
2978;2025-04-20;17:33;Pão de Queijo;3;Centro;Regular;12.0
2979;2025-08-23;09:00;Pão de Queijo;2;Universidade;Regular;8.0
2980;2025-08-14;08:20;Pingado;1;Shopping;Regular;3.5
2981;2025-02-16;15:00;Espresso Duplo;1;Rodoviária;Novo;8.0
2982;2025-08-03;09:53;Espresso Duplo;2;Shopping;Novo;16.0
2983;2025-04-28;20:35;Sanduíche Natural;3;Shopping;Novo;36.0
2984;2025-05-05;12:29;Cappuccino;3;Centro;Regular;21.0
2985;2025-02-03;12:21;Cappuccino;3;Shopping;Regular;21.0
2986;2025-01-20;14:49;Café Espresso;3;Centro;Novo;16.5
2987;2025-07-12;18:09;Pingado;1;Centro;Regular;3.5
2988;2025-05-08;13:07;Café Espresso;3;Universidade;Regular;16.5
2989;2025-04-22;16:09;Cappuccino;2;Rodoviária;Regular;14.0
2990;2025-07-12;19:45;Café Espresso;1;Shopping;Regular;5.5
